GCA_001509375.1	oil reservoir sample SB1
GCA_001512365.1	pool of bioreactors CSTR01a, CSTR02a, and CSTR03a; thermophilic anaerobic digestion of cattle manure in continuous reactors for biogas production (methane)
GCA_001512375.1	pool of bioreactors CSTR01a, CSTR02a, and CSTR03a; thermophilic anaerobic digestion of cattle manure in continuous reactors for biogas production (methane)
GCA_001512385.1	pool of bioreactors CSTR01a, CSTR02a, and CSTR03a; thermophilic anaerobic digestion of cattle manure in continuous reactors for biogas production (methane)
GCA_001512965.1	pool of bioreactors CSTR01a, CSTR02a, and CSTR03a; thermophilic anaerobic digestion of cattle manure in continuous reactors for biogas production (methane)
GCA_001548885.1	single cell amplified by MDA; deep sea brine
GCA_001548915.1	single cell amplified by MDA; deep sea brine
GCA_001548935.1	single cell amplified by MDA; deep sea brine
GCA_001548955.1	single cell amplified by MDA; deep sea brine
GCA_001548965.1	single cell amplified by MDA; deep sea brine
GCA_001548995.1	single cell amplified by MDA; deep sea brine
GCA_001549015.1	single cell amplified by MDA; deep sea brine
GCA_001549035.1	single cell amplified by MDA; deep sea brine
GCA_001549045.1	single cell amplified by MDA; deep sea brine
GCA_001549075.1	single cell amplified by MDA; deep sea brine
GCA_001549095.1	single cell amplified by MDA; deep sea brine
GCA_001549115.1	single cell amplified by MDA; deep sea brine
GCA_001549125.1	single cell amplified by MDA; Interphase, deep sea brine
GCA_001549135.1	single cell amplified by MDA; deep sea brine
GCA_001549175.1	single cell amplified by MDA; Interphase, deep sea brine
GCA_001549195.1	single cell amplified by MDA; Interphase, deep sea brine
GCA_001549215.1	single cell amplified by MDA; Interphase, deep sea brine
GCA_001549225.1	single cell amplified by MDA; Interphase, deep sea brine
GCA_001549255.1	single cell amplified by MDA; deep sea brine
GCA_001549275.1	single cell amplified by MDA; deep sea brine
GCA_001549285.1	single cell amplified by MDA; deep sea brine
GCA_001549315.1	single cell amplified by MDA; deep sea brine
GCA_001549325.1	single cell amplified by MDA; deep sea brine
GCA_001549355.1	single cell amplified by MDA; deep sea brine
GCA_001549365.1	single cell amplified by MDA; Upper convective layer 1, deep sea brine
GCA_001549395.1	single cell amplified by MDA; Upper convective layer 1, deep sea brine
GCA_001549415.1	single cell amplified by MDA; Interphase, deep sea brine
GCA_001549435.1	single cell amplified by MDA; deep sea brine
GCA_001549445.1	single cell amplified by MDA; deep sea brine
GCA_001549475.1	single cell amplified by MDA; deep sea brine
GCA_001549495.1	single cell amplified by MDA; deep sea brine
GCA_001549515.1	single cell amplified by MDA; deep sea brine
GCA_001563325.2	Sulfate-methane transisition zone estuary sediments 16-26 cm
GCA_001563335.2	Sulfate-methane transisition zone estuary sediments 16-26 cm
GCA_001563465.1	Sulfate-methane transisition zone estuary sediments 16-26 cm
GCA_001577775.1	Isolated by cultivation in SME medium under anaerobic conditions at 100Â°C from a black smoker chimney fragment
GCA_001593845.1	marine sediment sample collected by push cores at a deep sea vent site during cruise AT15-25 on Alvin dive 4358; sediment was oily and the sediment surface was covered with a white microbial mat
GCA_001593855.1	marine sediment sample collected by push cores at a deep sea vent site during cruise AT15-25 on Alvin dive 4358; sediment was oily and the sediment surface was covered with a white microbial mat
GCA_001593865.1	marine sediment sample collected by push cores at a deep sea vent site during cruise AT15-25 on Alvin dive 4358; sediment was oily and the sediment surface was covered with a white microbial mat
GCA_001593875.1	marine sediment sample collected by push cores at a deep sea vent site during cruise AT15-25 on Alvin dive 4358; sediment was oily and the sediment surface was covered with a white microbial mat
GCA_001593925.1	marine sediment sample collected by push cores at a deep sea vent site during cruise AT15-25 on Alvin dive 4358; sediment was oily and the sediment surface was covered with a white microbial mat
GCA_001593935.1	marine sediment sample collected by push cores at a deep sea vent site during cruise AT15-25 on Alvin dive 4358; sediment was oily and the sediment surface was covered with a white microbial mat
GCA_001593955.1	soil
GCA_001595785.1	Sulfate-methane transisition zone estuary sediments 16-26 cm
GCA_001595805.1	Sulfate-rich zone estuary sediments 8-12 cm
GCA_001595865.1	Sulfate-rich zone estuary sediments 8-12 cm
GCA_001595875.1	Sulfate-rich zone estuary sediments 8-12 cm
GCA_001595885.1	Sulfate-rich zone estuary sediments 8-12 cm
GCA_001595915.1	Sulfate-rich zone estuary sediments 8-12 cm
GCA_001595945.1	Sulfate-methane transisition zone estuary sediments 16-26 cm
GCA_001647085.1	hydrothermal vent
GCA_001647155.1	soil
GCA_001714685.2	enrichment culture inoculated with soil; incubated with H2/CO2 at 20 degrees celsius and monitored for methane production
GCA_001717035.1	Palm oil mill effluent degrading anaerobic digester
GCA_001723855.1	Sulfate-methane transition zone estuary sediments 16-26 cm
GCA_001742785.1	sulfidic groundwater
GCA_001766815.1	hydrothermal sediments
GCA_001766825.1	hydrothermal sediments
GCA_001856825.1	isolated from slime streamers and attached to pyrite surfaces at a sulfide ore body
GCA_001856845.1	isolated from slime streamers and attached to pyrite surfaces at a sulfide ore body
GCA_001886955.1	Kulunda Steppe hypersaline lake
GCA_001889985.1	fungal streamer biofilms collected from the 5-way site of the Richmond Mine at Iron Mountain, California. The pH of the acid mine drainage the biomass was sampled from was 0.98, and the temperature was 38C
GCA_001896515.1	thin microbial layer from microbial community deposited over rocks at the edge of a thermal fumarole
GCA_001914405.1	enrichment culture inoculated with hypersaline salt lake sediment
GCA_001915065.1	Soil sample from Angelo meadow plot 2, 20cm depth, 2 days after second rain event (91mm)
GCA_001915075.1	Soil sample from Angelo meadow plot 2, 20cm depth, 2 days after second rain event (91mm)
GCA_001917505.1	Soil sample from Angelo meadow plot 1, 40cm depth, pre rain
GCA_001917865.1	Soil sample from Angelo meadow plot 1, 40cm depth, pre rain
GCA_001917965.1	Soil sample from Angelo meadow plot 1, 40cm depth, 2 days after first rain event (91mm)
GCA_001917995.1	Soil sample from Angelo meadow plot 1, 40cm depth, 2 days after first rain event (91mm)
GCA_001918315.1	Soil sample from Angelo meadow plot 1, 40cm depth, 2 days after first rain event (91mm)
GCA_001918455.1	Soil sample from Angelo meadow plot 1, 40cm depth, 6 days after first rain event (27mm)
GCA_001918475.1	Soil sample from Angelo meadow plot 1, 40cm depth, 6 days after first rain event (27mm)
GCA_001918715.1	Soil sample from Angelo meadow plot 1, 40cm depth, 6 days after first rain event (27mm)
GCA_001918735.1	Soil sample from Angelo meadow plot 1, 40cm depth, 6 days after first rain event (27mm)
GCA_001918745.1	Soil sample from Angelo meadow plot 1, 40cm depth, 6 days after first rain event (27mm)
GCA_001918765.1	Soil sample from Angelo meadow plot 1, 40cm depth, 6 days after first rain event (27mm)
GCA_001918945.1	Soil sample from Angelo meadow plot 1, 40cm depth, 4 days after first rain event (27mm)
GCA_001918975.1	Soil sample from Angelo meadow plot 1, 40cm depth, 4 days after first rain event (27mm)
GCA_001918995.1	Soil sample from Angelo meadow plot 1, 40cm depth, 4 days after first rain event (27mm)
GCA_001919175.1	Soil sample from Angelo meadow plot 1, 40cm depth, 4 days after first rain event (27mm)
GCA_001919275.1	Soil sample from Angelo meadow plot 1, 40cm depth, 4 days after first rain event (27mm)
GCA_001919285.1	Soil sample from Angelo meadow plot 1, 40cm depth, 4 days after first rain event (27mm)
GCA_001919295.1	Soil sample from Angelo meadow plot 1, 40cm depth, 4 days after first rain event (27mm)
GCA_001919675.1	Soil sample from Angelo meadow plot 1, 20cm depth, pre rain
GCA_001919915.1	Soil sample from Angelo meadow plot 1, 20cm depth, 2 days after second rain event (91mm)
GCA_001920395.1	Soil sample from Angelo meadow plot 1, 20cm depth, 4 days after first rain event (27mm)
GCA_001920405.1	Soil sample from Angelo meadow plot 1, 20cm depth, 4 days after first rain event (27mm)
GCA_001920445.1	Soil sample from Angelo meadow plot 1, 20cm depth, 4 days after first rain event (27mm)
GCA_001920565.1	Soil sample from Angelo meadow plot 1, 20cm depth, 4 days after first rain event (27mm)
GCA_001920575.1	Soil sample from Angelo meadow plot 1, 20cm depth, 4 days after first rain event (27mm)
GCA_001920635.1	Soil sample from Angelo meadow plot 1, 20cm depth, 4 days after first rain event (27mm)
GCA_001920655.1	Soil sample from Angelo meadow plot 1, 20cm depth, 4 days after first rain event (27mm)
GCA_001920715.1	Soil sample from Angelo meadow plot 1, 20cm depth, 4 days after first rain event (27mm)
GCA_001940645.1	LokiAmp MDA-amplified sample from Loki's castle hydrothermal vent sediment
GCA_001940725.1	LokiAmp MDA-amplified sample from Loki's castle hydrothermal vent sediment
GCA_002083985.1	microbial mat growing in sulfidic groundwater-fed fountain near public library
GCA_002153915.1	hypersaline soda lakes
GCA_002194565.1	Hydrothermal vent
GCA_002197185.1	East Pacific Ocean Ridge, black smoker
GCA_002204655.1	enrichment culture of acidophilic archaea inoculated from snottite biofilm from former pyrite mine
GCA_002204695.1	enrichment culture of acidophilic archaea inoculated from snottite biofilm from former pyrite mine
GCA_002204705.1	enrichment culture of acidophilic archaea inoculated from snottite biofilm from former pyrite mine
GCA_002214165.1	acid mine drainage
GCA_002254385.1	deep-sea hydrothermal vent sediments from dive 4484
GCA_002254395.1	deep-sea hydrothermal vent sediments from dive 4484
GCA_002254405.1	deep-sea hydrothermal vent sediments from dive 4484
GCA_002254415.1	deep-sea hydrothermal vent sediments from dive 4484
GCA_002254465.1	deep-sea hydrothermal vent sediments from dive 4484
GCA_002254475.1	deep-sea hydrothermal vent sediments from dive 4484
GCA_002254485.1	deep-sea hydrothermal vent sediments from dive 4484
GCA_002254495.1	deep-sea hydrothermal vent sediments from dive 4484
GCA_002254545.1	deep-sea hydrothermal vent sediments from dive 4484
GCA_002254565.1	deep-sea hydrothermal vent sediments from dive 4484
GCA_002254595.1	deep-sea hydrothermal vent sediments from dive 4484
GCA_002254645.1	deep-sea hydrothermal vent sediments from dive 4484
GCA_002254665.1	deep-sea hydrothermal vent sediments from dive 4484
GCA_002254685.1	deep-sea hydrothermal vent sediments from dive 4484
GCA_002254705.1	deep-sea hydrothermal vent sediments from dive 4484
GCA_002254745.1	deep-sea hydrothermal vent sediments from dive 4484
GCA_002254765.1	deep-sea hydrothermal vent sediments from dive 4484
GCA_002254785.1	deep-sea hydrothermal vent sediments from dive 4572
GCA_002254805.1	deep-sea hydrothermal vent sediments from dive 4484
GCA_002254825.2	deep-sea hydrothermal vent sediments from dive 4572
GCA_002254865.1	deep-sea hydrothermal vent sediments from dive 4484
GCA_002254885.1	deep-sea hydrothermal vent sediments from dive 4572
GCA_002254895.1	deep-sea hydrothermal vent sediments from dive 4572
GCA_002254905.1	deep-sea hydrothermal vent sediments from dive 4484
GCA_002254945.1	deep-sea hydrothermal vent sediments from dive 4484
GCA_002254965.1	deep-sea hydrothermal vent sediments from dive 4484
GCA_002254975.1	deep-sea hydrothermal vent sediments from dive 4484
GCA_002254985.1	deep-sea hydrothermal vent sediments from dive 4484
GCA_002255025.1	deep-sea hydrothermal vent sediments from dive 4484
GCA_002255045.1	deep-sea hydrothermal vent sediments from dive 4484
GCA_002255055.1	deep-sea hydrothermal vent sediments from dive 4484
GCA_002255065.1	deep-sea hydrothermal vent sediments from dive 4484
GCA_002255105.1	deep-sea hydrothermal vent sediments from dive 4484
GCA_002255125.1	deep-sea hydrothermal vent sediments from dive 4484
GCA_002255135.1	deep-sea hydrothermal vent sediments from dive 4484
GCA_002255165.1	deep-sea hydrothermal vent sediments from dive 4484
GCA_002286985.1	saline alkaline soil
GCA_002412205.1	deep-sea hydrothermal vent sediments from dive 4572
GCA_002490245.1	marine sediment sample collected by push cores at a deep sea vent site during cruise AT15-25 on Alvin dive 4358; sediment was oily and the sediment surface was covered with a white microbial mat
GCA_002494565.1	Beebe hydrothermal vent plume at at depth of 4900m
GCA_002494745.1	crude oil
GCA_002494765.1	Oil polluted marine water
GCA_002494785.1	crude oil
GCA_002494795.1	crude oil
GCA_002494985.1	deep-sea sponge Neamphius huxleyi
GCA_002495135.1	soil
GCA_002495185.1	soil
GCA_002495205.1	soil
GCA_002495465.1	Beebe hydrothermal vent plume at at depth of 4900m
GCA_002495485.1	soil
GCA_002495575.1	soil
GCA_002495965.1	soil
GCA_002495975.1	Richmond Mine C75 location
GCA_002496215.1	Richmond Mine C75 location
GCA_002496355.1	soil
GCA_002496625.1	soil
GCA_002496665.1	Richmond Mine ABmuck location
GCA_002496705.1	Richmond Mine C10 location
GCA_002496995.1	Richmond Mine C10 location
GCA_002497065.1	Richmond Mine C10 location
GCA_002497605.1	Richmond Mine C10 location
GCA_002497625.1	Richmond Mine C10 location
GCA_002497865.1	soil
GCA_002498125.1	soil
GCA_002498345.1	soil
GCA_002498525.1	Beebe hydrothermal vent plume at at depth of 4900m
GCA_002498635.1	Richmond Mine C75 location
GCA_002498665.1	Richmond Mine C75 location
GCA_002498685.1	Richmond Mine C75 location
GCA_002498845.1	Richmond Mine C75 location
GCA_002498855.1	Richmond Mine C75 location
GCA_002498865.1	Richmond Mine AB20 location
GCA_002499095.1	Richmond Mine C75 location
GCA_002499105.1	Richmond Mine AB20 location
GCA_002499245.1	Richmond Mine C75 location
GCA_002499275.1	Richmond Mine C75 location
GCA_002499625.1	Richmond Mine C75 location
GCA_002499655.1	Richmond Mine C75 location
GCA_002499685.1	Richmond Mine C75 location
GCA_002499915.1	Von Damm hydrothermal vent plume at depth 2041m
GCA_002501725.1	Richmond Mine C75 location
GCA_002501735.1	Richmond Mine C75 location
GCA_002501765.1	Oil polluted marine water
GCA_002501775.1	Richmond Mine C75 location
GCA_002501845.1	soil
GCA_002501855.1	soil
GCA_002501935.1	soil
GCA_002502045.1	Richmond Mine C10 location
GCA_002502525.1	Richmond Mine C10 location
GCA_002502685.1	Oil polluted marine water
GCA_002502705.1	Richmond Mine C10 location
GCA_002502725.1	Richmond Mine C10 location
GCA_002502735.1	soil
GCA_002502885.1	Richmond Mine C75 location
GCA_002503145.1	Richmond Mine ABmuck location
GCA_002503205.1	Richmond Mine C75 location
GCA_002503215.1	Richmond Mine C75 location
GCA_002503225.1	Richmond Mine C75 location
GCA_002503265.1	Richmond Mine C75 location
GCA_002503305.1	Richmond Mine C75 location
GCA_002503395.1	Beebe hydrothermal vent plume at at depth of 4900m
GCA_002503595.1	Oil polluted marine water
GCA_002503915.1	Richmond Mine ABmuck location
GCA_002503965.1	Richmond Mine ABmuck location
GCA_002503985.1	soil
GCA_002503995.1	Richmond Mine ABmuck location
GCA_002504005.1	Richmond Mine ABmuck location
GCA_002504425.1	soil
GCA_002504665.1	Richmond Mine C75 location
GCA_002504745.1	Richmond Mine C75 location
GCA_002504755.1	Beebe hydrothermal vent plume at at depth of 4900m
GCA_002505065.1	Richmond Mine C75 location
GCA_002505075.1	Richmond Mine AB20 location
GCA_002505105.1	Richmond Mine C75 location
GCA_002505115.1	Richmond Mine C75 location
GCA_002505145.1	Richmond Mine C75 location
GCA_002505185.1	Richmond Mine AB20 location
GCA_002505195.1	Richmond Mine AB20 location
GCA_002505495.1	Beebe hydrothermal vent plume at at depth of 4900m
GCA_002505565.1	Richmond Mine AB20 location
GCA_002505615.1	Richmond Mine AB20 location
GCA_002505655.1	Richmond Mine C75 location
GCA_002505885.1	soil
GCA_002505945.1	crude oil
GCA_002506015.1	Oil polluted marine water
GCA_002506225.1	Richmond Mine ABmuck location
GCA_002506245.1	Richmond Mine ABmuck location
GCA_002506335.1	soil
GCA_002506665.1	deep-sea sponge Neamphius huxleyi
GCA_002506945.1	Richmond Mine AB20 location
GCA_002506955.1	Richmond Mine C10 location
GCA_002507125.1	deep-sea sponge Neamphius huxleyi
GCA_002507365.1	Richmond Mine C75 location
GCA_002507555.1	Richmond Mine C75 location
GCA_002508325.1	Richmond Mine C10 location
GCA_002508335.1	Richmond Mine C75 location
GCA_002508435.1	soil
GCA_002508635.1	crude oil
GCA_002509125.1	high methane producing sheep
GCA_002509175.1	soil
GCA_002509255.1	Richmond Mine AB20 location
GCA_002509265.1	Richmond Mine C75 location
GCA_002509305.1	Richmond Mine C75 location
GCA_002509385.1	soil
GCA_002813675.1	deep subseafloor coal bed
GCA_002855745.1	enrichment culture inoculated with water and sediment from thermal spring
GCA_002897655.1	Sub-seafloor massive sulfide deposits
GCA_002897955.1	Sub-seafloor massive sulfide deposits
GCA_002898035.1	Sub-seafloor massive sulfide deposits
GCA_002923215.1	Sub-seafloor massive sulfide deposits
GCA_002952775.1	Brine and sediments from hypersaline alkaline lake Searles, California
GCA_003034855.1	single cell amplified by MDA; Nereus Deep brine pool from the Red Sea
GCA_003052125.1	Bottom water of crude oil storage tank
GCA_003056265.1	geothermal spring
GCA_003056285.1	enrichment culture inoculated with water and sediment from thermal spring
GCA_003132625.1	permafrost active layer soil
GCA_003133305.1	permafrost active layer soil
GCA_003133625.1	permafrost active layer soil
GCA_003134315.1	permafrost active layer soil
GCA_003135575.1	permafrost active layer soil
GCA_003135915.1	permafrost active layer soil
GCA_003135935.1	permafrost active layer soil
GCA_003136075.1	permafrost active layer soil
GCA_003136455.1	permafrost active layer soil
GCA_003137055.1	permafrost active layer soil
GCA_003138595.1	permafrost active layer soil
GCA_003138775.1	permafrost active layer soil
GCA_003139235.1	permafrost active layer soil
GCA_003139715.1	permafrost active layer soil
GCA_003139855.1	permafrost active layer soil
GCA_003139895.1	permafrost active layer soil
GCA_003141035.1	permafrost active layer soil
GCA_003141075.1	permafrost active layer soil
GCA_003141295.1	permafrost active layer soil
GCA_003141335.1	permafrost active layer soil
GCA_003141775.1	permafrost active layer soil
GCA_003141855.1	permafrost active layer soil
GCA_003142045.1	permafrost active layer soil
GCA_003142655.1	permafrost active layer soil
GCA_003151535.1	permafrost active layer soil
GCA_003151735.1	permafrost active layer soil
GCA_003152735.1	permafrost active layer soil
GCA_003152955.1	permafrost active layer soil
GCA_003153815.1	permafrost active layer soil
GCA_003153835.1	permafrost active layer soil
GCA_003153895.1	permafrost active layer soil
GCA_003154225.1	permafrost active layer soil
GCA_003154335.1	permafrost active layer soil
GCA_003155735.1	permafrost active layer soil
GCA_003155755.1	permafrost active layer soil
GCA_003155855.1	permafrost active layer soil
GCA_003155875.1	permafrost active layer soil
GCA_003156255.1	permafrost active layer soil
GCA_003156955.1	permafrost active layer soil
GCA_003157115.1	permafrost active layer soil
GCA_003157235.1	permafrost active layer soil
GCA_003157355.1	permafrost active layer soil
GCA_003157375.1	permafrost active layer soil
GCA_003157805.1	permafrost active layer soil
GCA_003157895.1	permafrost active layer soil
GCA_003157915.1	permafrost active layer soil
GCA_003158115.1	permafrost active layer soil
GCA_003158275.1	permafrost active layer soil
GCA_003158635.1	permafrost active layer soil
GCA_003158935.1	permafrost active layer soil
GCA_003159405.1	permafrost active layer soil
GCA_003159635.1	permafrost active layer soil
GCA_003159695.1	permafrost active layer soil
GCA_003160575.1	permafrost active layer soil
GCA_003161665.1	permafrost active layer soil
GCA_003161735.1	permafrost active layer soil
GCA_003161795.1	permafrost active layer soil
GCA_003161815.1	permafrost active layer soil
GCA_003161875.1	permafrost active layer soil
GCA_003162075.1	permafrost active layer soil
GCA_003162115.1	permafrost active layer soil
GCA_003162175.1	permafrost active layer soil
GCA_003162195.1	permafrost active layer soil
GCA_003162535.1	permafrost active layer soil
GCA_003162615.1	permafrost active layer soil
GCA_003162655.1	permafrost active layer soil
GCA_003162745.1	permafrost active layer soil
GCA_003163455.1	permafrost active layer soil
GCA_003163595.1	permafrost active layer soil
GCA_003164295.1	permafrost active layer soil
GCA_003164415.1	permafrost active layer soil
GCA_003164755.1	permafrost active layer soil
GCA_003164775.1	permafrost active layer soil
GCA_003164815.1	permafrost active layer soil
GCA_003165195.1	permafrost active layer soil
GCA_003165375.1	permafrost active layer soil
GCA_003166275.1	permafrost active layer soil
GCA_003166335.1	permafrost active layer soil
GCA_003167795.1	permafrost active layer soil
GCA_003168395.1	permafrost active layer soil
GCA_003168415.1	permafrost active layer soil
GCA_003168515.1	permafrost active layer soil
GCA_003168535.1	permafrost active layer soil
GCA_003168635.1	permafrost active layer soil
GCA_003168795.1	permafrost active layer soil
GCA_003169565.1	permafrost active layer soil
GCA_003170075.1	permafrost active layer soil
GCA_003170615.1	permafrost active layer soil
GCA_003170635.1	permafrost active layer soil
GCA_003170775.1	permafrost active layer soil
GCA_003170935.1	permafrost active layer soil
GCA_003170955.1	permafrost active layer soil
GCA_003170975.1	permafrost active layer soil
GCA_003171015.1	permafrost active layer soil
GCA_003171385.1	permafrost active layer soil
GCA_003173335.1	soil
GCA_003173355.1	soil
GCA_003176995.1	pooled data from three different soil samples
GCA_003193625.1	hydrothermal plume in the Mid-Cayman Rise
GCA_003193805.1	hydrothermal plume in the Mid-Cayman Rise
GCA_003193815.1	hydrothermal plume in the Mid-Cayman Rise
GCA_003193825.1	hydrothermal plume in the Mid-Cayman Rise
GCA_003193835.1	hydrothermal plume in the Mid-Cayman Rise
GCA_003193905.1	hydrothermal plume in the Mid-Cayman Rise
GCA_003193925.1	hydrothermal plume in the Mid-Cayman Rise
GCA_003193945.1	hydrothermal plume in the Mid-Cayman Rise
GCA_003193985.1	hydrothermal plume in the Mid-Cayman Rise
GCA_003194425.1	hydrothermal sediments
GCA_003194435.1	hydrothermal sediments
GCA_003202535.1	hydrothermal plume from the Eastern Lau Spreading Center
GCA_003202545.1	hydrothermal plume from the Eastern Lau Spreading Center
GCA_003202575.1	hydrothermal plume from the Eastern Lau Spreading Center
GCA_003202585.1	hydrothermal plume from the Eastern Lau Spreading Center
GCA_003205235.1	Mud from Oil Field, Central Thermal Field
GCA_003228335.1	marine hydrothermal sulfide sediment TVG13
GCA_003229255.1	marine hydrothermal sulfide sediment TVG13
GCA_003229275.1	marine hydrothermal sulfide sediment TVG13
GCA_003229935.1	marine hydrothermal chimney wall TVG10
GCA_003229945.1	marine hydrothermal chimney wall TVG10
GCA_003230355.1	marine hydrothermal sulfide sediment TVG13
GCA_003235175.1	marine hydrothermal sulfide sediment TVG11
GCA_003235725.1	marine hydrothermal sulfide sediment TVG11
GCA_003246535.1	marine hydrothermal sulfide sediment TVG12
GCA_003246955.1	marine hydrothermal sulfide sediment TVG12
GCA_003247875.1	marine hydrothermal sulfide sediment TVG11
GCA_003248015.1	marine hydrothermal sulfide sediment TVG11
GCA_003249335.1	marine hydrothermal sulfide sediment TVG12
GCA_003249775.1	marine hydrothermal sulfide sediment TVG12
GCA_003250025.1	marine hydrothermal sulfide sediment TVG12
GCA_003250545.1	marine hydrothermal sulfide sediment TVG12
GCA_003251595.1	marine hydrothermal sulfide sediment TVG12
GCA_003251855.1	marine hydrothermal sulfide sediment TVG12
GCA_003251955.1	marine hydrothermal sulfide sediment TVG12
GCA_003298465.1	salt mine
GCA_003344565.1	Salt mine
GCA_003345545.1	freshwater wetland soil
GCA_003345555.1	freshwater wetland soil
GCA_003345595.1	freshwater wetland soil
GCA_003351065.1	salt mine
GCA_003430805.1	Shar-Burdiin hypersaline soda lake
GCA_003430825.1	Kulunda Steppe hypersaline lake
GCA_003439925.1	inland saline soil
GCA_003550345.1	hypersaline soda lake sediment
GCA_003550375.1	hypersaline soda lake sediment
GCA_003550625.1	hypersaline soda lake sediment
GCA_003551065.1	hypersaline soda lake sediment
GCA_003551125.1	hypersaline soda lake sediment
GCA_003551265.1	hypersaline soda lake sediment
GCA_003551525.1	hypersaline soda lake sediment
GCA_003551675.1	hypersaline soda lake sediment
GCA_003551725.1	hypersaline soda lake sediment
GCA_003551755.1	hypersaline soda lake sediment
GCA_003551945.1	hypersaline soda lake sediment
GCA_003552045.1	hypersaline soda lake sediment
GCA_003552265.1	hypersaline soda lake sediment
GCA_003552325.1	hypersaline soda lake sediment
